order_id,order_date,order_time,customer_id
5291,3/30/2015,18:22:03,CUST166
5292,3/30/2015,18:36:47,CUST183
5293,3/30/2015,18:45:13,CUST291
5294,3/30/2015,18:50:34,CUST072
5295,3/30/2015,19:10:56,CUST211
5296,3/30/2015,19:30:56,CUST226
5297,3/30/2015,19:41:51,CUST119
5298,3/30/2015,20:08:49,CUST179
5299,3/30/2015,20:10:10,CUST186
5300,3/30/2015,20:17:59,CUST041
5301,3/30/2015,21:04:56,CUST033
5302,3/30/2015,21:15:23,CUST052
5303,3/30/2015,21:15:27,CUST001
5304,3/30/2015,21:16:48,CUST208
5305,3/30/2015,21:34:09,CUST193
5306,3/30/2015,21:35:15,CUST190
5307,3/30/2015,21:44:36,CUST105
5308,3/30/2015,21:53:36,CUST098
5309,3/31/2015,11:22:20,CUST234
5310,3/31/2015,12:00:51,CUST152
5311,3/31/2015,12:02:45,CUST200
5312,3/31/2015,12:06:28,CUST106
5313,3/31/2015,12:24:23,CUST224
5314,3/31/2015,12:33:13,CUST112
5315,3/31/2015,12:48:46,CUST187
5316,3/31/2015,12:59:45,CUST132
5317,3/31/2015,13:04:13,CUST197
5318,3/31/2015,13:11:16,CUST173
5319,3/31/2015,13:19:18,CUST108
5320,3/31/2015,13:22:56,CUST040
5321,3/31/2015,13:29:47,CUST241
5322,3/31/2015,13:35:58,CUST044
5323,3/31/2015,13:41:03,CUST299
5324,3/31/2015,13:41:15,CUST128
5325,3/31/2015,13:44:52,CUST120
5326,3/31/2015,13:50:17,CUST034
5327,3/31/2015,13:51:47,CUST172
5328,3/31/2015,14:23:57,CUST221
5329,3/31/2015,14:48:27,CUST274
5330,3/31/2015,14:48:47,CUST029
5331,3/31/2015,14:50:38,CUST088
5332,3/31/2015,14:51:37,CUST220
5333,3/31/2015,15:16:44,CUST173
5334,3/31/2015,15:29:36,CUST172
5335,3/31/2015,15:31:09,CUST139
5336,3/31/2015,15:32:39,CUST140
5337,3/31/2015,15:34:31,CUST213
5338,3/31/2015,16:06:36,CUST218
5339,3/31/2015,16:12:55,CUST164
5340,3/31/2015,16:21:00,CUST193
5341,3/31/2015,16:24:16,CUST190
5342,3/31/2015,17:17:38,CUST179
5343,3/31/2015,17:19:08,CUST018
5344,3/31/2015,17:22:40,CUST205
5345,3/31/2015,17:30:29,CUST272
5346,3/31/2015,17:30:58,CUST261
5347,3/31/2015,17:33:17,CUST289
5348,3/31/2015,17:37:44,CUST238
5349,3/31/2015,17:42:09,CUST074
5350,3/31/2015,17:54:10,CUST142
5351,3/31/2015,18:04:00,CUST259
5352,3/31/2015,18:04:35,CUST070
5353,3/31/2015,18:40:10,CUST295
5354,3/31/2015,18:50:19,CUST054
5355,3/31/2015,18:51:00,CUST073
5356,3/31/2015,18:52:00,CUST018
5357,3/31/2015,18:55:22,CUST171
5358,3/31/2015,19:07:27,CUST013
5359,3/31/2015,19:13:16,CUST234
5360,3/31/2015,19:15:48,CUST191
5361,3/31/2015,19:40:42,CUST062
5362,3/31/2015,19:59:23,CUST048
5363,3/31/2015,20:15:58,CUST055
5364,3/31/2015,20:16:14,CUST041
5365,3/31/2015,20:31:48,CUST122
5366,3/31/2015,21:01:41,CUST280
5367,3/31/2015,21:58:06,CUST270
5368,3/31/2015,21:58:47,CUST125
5369,3/31/2015,22:05:04,CUST021
5370,3/31/2015,22:15:48,CUST150
5371,4/1/2015,11:17:06,CUST206
5372,4/1/2015,11:42:11,CUST142
5373,4/1/2015,11:48:13,CUST150
5374,4/1/2015,12:07:01,CUST011
5375,4/1/2015,12:09:13,CUST073
5376,4/1/2015,12:13:26,CUST100
5377,4/1/2015,12:17:20,CUST102
5378,4/1/2015,12:32:00,CUST187
5379,4/1/2015,12:35:05,CUST169
5380,4/1/2015,12:40:08,CUST283
5381,4/1/2015,12:46:09,CUST014
5382,4/1/2015,12:46:11,CUST204
5383,4/1/2015,12:49:09,CUST069
5384,4/1/2015,12:55:14,CUST036
5385,4/1/2015,12:57:30,CUST090
5386,4/1/2015,12:57:44,CUST256
5387,4/1/2015,12:59:48,CUST111
5388,4/1/2015,13:12:00,CUST053
5389,4/1/2015,13:32:58,CUST070
5390,4/1/2015,13:35:10,CUST064
5391,4/1/2015,13:39:52,CUST159
5392,4/1/2015,13:58:04,CUST129
5393,4/1/2015,13:59:22,CUST140
5394,4/1/2015,14:05:26,CUST270
5395,4/1/2015,14:12:09,CUST212
5396,4/1/2015,14:41:29,CUST111
5397,4/1/2015,14:58:56,CUST063
5398,4/1/2015,15:11:01,CUST178
5399,4/1/2015,15:12:18,CUST158
5400,4/1/2015,15:35:16,CUST061
5401,4/1/2015,15:42:42,CUST195
5402,4/1/2015,15:54:54,CUST175
5403,4/1/2015,16:13:54,CUST241
5404,4/1/2015,16:19:31,CUST004
5405,4/1/2015,16:25:02,CUST096
5406,4/1/2015,16:25:54,CUST290
5407,4/1/2015,16:38:26,CUST206
5408,4/1/2015,17:22:22,CUST068
5409,4/1/2015,17:23:17,CUST037
5410,4/1/2015,17:34:22,CUST011
5411,4/1/2015,17:35:33,CUST066
5412,4/1/2015,17:39:42,CUST106
5413,4/1/2015,17:56:07,CUST001
5414,4/1/2015,17:58:34,CUST239
5415,4/1/2015,18:05:33,CUST282
5416,4/1/2015,18:16:13,CUST026
5417,4/1/2015,18:35:42,CUST250
5418,4/1/2015,18:36:50,CUST172
5419,4/1/2015,19:04:32,CUST237
5420,4/1/2015,19:06:29,CUST205
5421,4/1/2015,19:17:13,CUST067
5422,4/1/2015,19:20:19,CUST235
5423,4/1/2015,19:23:19,CUST300
5424,4/1/2015,19:29:17,CUST126
5425,4/1/2015,19:33:04,CUST183
5426,4/1/2015,19:39:53,CUST078
5427,4/1/2015,19:48:16,CUST101
5428,4/1/2015,19:49:32,CUST272
5429,4/1/2015,19:54:31,CUST132
5430,4/1/2015,20:08:29,CUST053
5431,4/1/2015,20:27:58,CUST166
5432,4/1/2015,21:23:53,CUST125
5433,4/1/2015,21:44:14,CUST129
5434,4/1/2015,21:57:37,CUST036
5435,4/1/2015,22:02:06,CUST073
5436,4/1/2015,22:14:04,CUST025
5437,4/1/2015,22:41:48,CUST126
5438,4/2/2015,11:37:27,CUST040
5439,4/2/2015,11:40:19,CUST300
5440,4/2/2015,11:52:41,CUST270
5441,4/2/2015,11:53:01,CUST009
5442,4/2/2015,12:02:57,CUST068
5443,4/2/2015,12:05:52,CUST099
5444,4/2/2015,12:14:05,CUST071
5445,4/2/2015,12:21:54,CUST119
5446,4/2/2015,12:30:18,CUST300
5447,4/2/2015,12:36:01,CUST035
5448,4/2/2015,12:41:56,CUST186
5449,4/2/2015,12:51:18,CUST243
5450,4/2/2015,12:52:00,CUST182
5451,4/2/2015,12:57:59,CUST057
5452,4/2/2015,12:58:32,CUST153
5453,4/2/2015,12:58:44,CUST160
5454,4/2/2015,12:59:47,CUST279
5455,4/2/2015,13:01:17,CUST169
5456,4/2/2015,13:01:37,CUST048
5457,4/2/2015,13:08:42,CUST120
5458,4/2/2015,13:11:16,CUST001
5459,4/2/2015,13:16:43,CUST180
5460,4/2/2015,13:27:25,CUST029
5461,4/2/2015,13:50:18,CUST252
5462,4/2/2015,14:57:11,CUST050
5463,4/2/2015,15:25:51,CUST050
5464,4/2/2015,15:26:14,CUST074
5465,4/2/2015,15:28:26,CUST194
5466,4/2/2015,15:29:15,CUST014
5467,4/2/2015,15:45:57,CUST212
5468,4/2/2015,16:03:04,CUST037
5469,4/2/2015,16:23:58,CUST174
5470,4/2/2015,16:25:44,CUST180
5471,4/2/2015,16:26:51,CUST130
5472,4/2/2015,16:27:44,CUST174
5473,4/2/2015,16:33:08,CUST097
5474,4/2/2015,16:59:43,CUST159
5475,4/2/2015,17:07:48,CUST121
5476,4/2/2015,17:08:36,CUST138
5477,4/2/2015,17:17:20,CUST016
5478,4/2/2015,17:19:53,CUST183
5479,4/2/2015,17:32:17,CUST200
5480,4/2/2015,17:48:05,CUST146
5481,4/2/2015,17:57:40,CUST205
5482,4/2/2015,18:06:43,CUST249
5483,4/2/2015,18:15:08,CUST212
5484,4/2/2015,18:27:15,CUST223
5485,4/2/2015,18:27:22,CUST167
5486,4/2/2015,18:30:14,CUST101
5487,4/2/2015,19:19:54,CUST086
5488,4/2/2015,19:22:17,CUST224
5489,4/2/2015,19:27:27,CUST252
5490,4/2/2015,19:51:51,CUST022
5491,4/2/2015,20:04:13,CUST222
5492,4/2/2015,20:52:16,CUST030
5493,4/2/2015,20:52:41,CUST172
5494,4/2/2015,21:04:03,CUST044
5495,4/2/2015,21:06:39,CUST133
5496,4/2/2015,21:41:03,CUST196
5497,4/2/2015,22:13:02,CUST266
5498,4/2/2015,22:15:45,CUST215
5499,4/2/2015,22:27:54,CUST138
5500,4/3/2015,11:22:06,CUST140
5501,4/3/2015,11:40:05,CUST166
5502,4/3/2015,11:44:44,CUST251
5503,4/3/2015,12:02:33,CUST209
5504,4/3/2015,12:07:15,CUST217
5505,4/3/2015,12:09:00,CUST283
5506,4/3/2015,12:22:11,CUST208
5507,4/3/2015,12:29:18,CUST125
5508,4/3/2015,12:31:10,CUST123
5509,4/3/2015,12:33:41,CUST248
5510,4/3/2015,12:43:38,CUST097
5511,4/3/2015,12:55:54,CUST078
5512,4/3/2015,12:59:05,CUST119
5513,4/3/2015,13:03:41,CUST244
5514,4/3/2015,13:19:23,CUST120
5515,4/3/2015,13:24:51,CUST295
5516,4/3/2015,13:29:45,CUST291
5517,4/3/2015,13:39:40,CUST212
5518,4/3/2015,13:46:06,CUST107
5519,4/3/2015,13:46:32,CUST165
5520,4/3/2015,13:47:13,CUST236
5521,4/3/2015,14:09:35,CUST047
5522,4/3/2015,14:41:41,CUST300
5523,4/3/2015,14:47:14,CUST012
5524,4/3/2015,14:56:00,CUST181
5525,4/3/2015,15:19:53,CUST156
5526,4/3/2015,15:21:49,CUST098
5527,4/3/2015,15:31:12,CUST195
5528,4/3/2015,15:57:56,CUST066
5529,4/3/2015,16:16:53,CUST242
5530,4/3/2015,16:23:57,CUST274
5531,4/3/2015,16:25:44,CUST131
5532,4/3/2015,16:39:02,CUST097
5533,4/3/2015,16:40:10,CUST219
5534,4/3/2015,17:04:30,CUST077
5535,4/3/2015,17:19:22,CUST167
5536,4/3/2015,17:22:10,CUST026
5537,4/3/2015,17:49:38,CUST280
5538,4/3/2015,18:01:29,CUST230
5539,4/3/2015,18:13:35,CUST024
5540,4/3/2015,18:13:45,CUST124
5541,4/3/2015,18:25:22,CUST013
5542,4/3/2015,18:44:00,CUST092
5543,4/3/2015,18:48:12,CUST038
5544,4/3/2015,19:04:14,CUST147
5545,4/3/2015,19:05:13,CUST294
5546,4/3/2015,19:26:13,CUST184
5547,4/3/2015,19:27:22,CUST264
5548,4/3/2015,19:30:34,CUST007
5549,4/3/2015,19:40:36,CUST257
5550,4/3/2015,19:52:03,CUST050
5551,4/3/2015,20:15:25,CUST055
5552,4/3/2015,20:20:16,CUST190
5553,4/3/2015,20:25:28,CUST061
5554,4/3/2015,20:28:49,CUST224
5555,4/3/2015,20:39:59,CUST153
5556,4/3/2015,20:42:09,CUST219
5557,4/3/2015,21:05:38,CUST178
5558,4/3/2015,21:48:03,CUST018
5559,4/3/2015,21:55:15,CUST064
5560,4/3/2015,22:05:31,CUST250
5561,4/3/2015,22:08:55,CUST155
5562,4/3/2015,22:12:28,CUST238
5563,4/3/2015,22:40:27,CUST156
5564,4/4/2015,10:43:04,CUST012
5565,4/4/2015,12:06:43,CUST004
5566,4/4/2015,12:20:36,CUST253
5567,4/4/2015,12:27:39,CUST153
5568,4/4/2015,12:39:43,CUST019
5569,4/4/2015,12:58:24,CUST183
5570,4/4/2015,13:02:52,CUST061
5571,4/4/2015,13:10:43,CUST257
5572,4/4/2015,13:29:09,CUST186
5573,4/4/2015,13:38:23,CUST117
5574,4/4/2015,13:45:41,CUST229
5575,4/4/2015,13:49:37,CUST017
5576,4/4/2015,13:54:50,CUST254
5577,4/4/2015,13:56:42,CUST172
5578,4/4/2015,13:58:27,CUST168
5579,4/4/2015,14:04:05,CUST281
5580,4/4/2015,14:09:08,CUST034
5581,4/4/2015,14:22:39,CUST031
5582,4/4/2015,14:32:19,CUST146
5583,4/4/2015,14:40:40,CUST199
5584,4/4/2015,14:49:49,CUST281
5585,4/4/2015,15:30:04,CUST239
5586,4/4/2015,15:38:51,CUST225
5587,4/4/2015,16:00:38,CUST044
5588,4/4/2015,16:18:37,CUST248
5589,4/4/2015,16:18:40,CUST288
5590,4/4/2015,16:40:26,CUST300
5591,4/4/2015,16:44:53,CUST282
5592,4/4/2015,16:49:43,CUST253
5593,4/4/2015,17:01:19,CUST151
5594,4/4/2015,17:23:24,CUST170
5595,4/4/2015,17:38:43,CUST004
5596,4/4/2015,18:14:44,CUST246
5597,4/4/2015,18:16:51,CUST299
5598,4/4/2015,18:17:10,CUST159
5599,4/4/2015,18:19:49,CUST085
5600,4/4/2015,18:31:43,CUST080
5601,4/4/2015,18:34:34,CUST163
5602,4/4/2015,18:44:46,CUST031
5603,4/4/2015,18:48:29,CUST060
5604,4/4/2015,18:49:41,CUST133
5605,4/4/2015,19:04:01,CUST266
5606,4/4/2015,19:19:10,CUST154
5607,4/4/2015,19:25:28,CUST261
5608,4/4/2015,19:32:03,CUST268
5609,4/4/2015,19:36:07,CUST156
5610,4/4/2015,19:39:31,CUST226
5611,4/4/2015,19:46:39,CUST025
5612,4/4/2015,20:01:53,CUST211
5613,4/4/2015,20:31:44,CUST062
5614,4/4/2015,20:35:00,CUST057
5615,4/4/2015,20:37:20,CUST248
5616,4/4/2015,20:42:02,CUST162
5617,4/4/2015,20:48:01,CUST213
5618,4/4/2015,20:48:05,CUST133
5619,4/4/2015,20:54:38,CUST052
5620,4/4/2015,20:55:21,CUST280
5621,4/4/2015,20:58:16,CUST231
5622,4/4/2015,21:11:37,CUST259
5623,4/4/2015,21:43:08,CUST072
5624,4/4/2015,21:44:25,CUST166
5625,4/4/2015,21:47:14,CUST017
5626,4/4/2015,21:50:27,CUST107
5627,4/4/2015,22:07:55,CUST081
5628,4/4/2015,22:39:46,CUST046
5629,4/4/2015,22:49:14,CUST284
5630,4/5/2015,11:40:31,CUST253
5631,4/5/2015,12:01:49,CUST024
5632,4/5/2015,12:35:42,CUST126
5633,4/5/2015,12:46:30,CUST101
5634,4/5/2015,13:04:21,CUST298
5635,4/5/2015,13:08:43,CUST040
5636,4/5/2015,13:10:26,CUST038
5637,4/5/2015,13:10:49,CUST177
5638,4/5/2015,13:15:08,CUST025
5639,4/5/2015,13:15:51,CUST080
5640,4/5/2015,13:18:59,CUST281
5641,4/5/2015,13:25:38,CUST210
5642,4/5/2015,13:41:46,CUST166
5643,4/5/2015,14:20:34,CUST126
5644,4/5/2015,14:44:01,CUST300
5645,4/5/2015,15:03:02,CUST074
5646,4/5/2015,16:01:33,CUST075
5647,4/5/2015,16:04:16,CUST061
5648,4/5/2015,16:08:55,CUST170
5649,4/5/2015,16:18:13,CUST107
5650,4/5/2015,16:25:44,CUST078
5651,4/5/2015,16:26:41,CUST039
5652,4/5/2015,16:58:44,CUST091
5653,4/5/2015,17:07:51,CUST126
5654,4/5/2015,17:14:11,CUST021
5655,4/5/2015,17:23:09,CUST252
5656,4/5/2015,17:23:13,CUST217
5657,4/5/2015,17:29:12,CUST188
5658,4/5/2015,17:52:09,CUST069
5659,4/5/2015,17:56:32,CUST182
5660,4/5/2015,18:08:18,CUST119
5661,4/5/2015,18:13:07,CUST142
5662,4/5/2015,18:41:43,CUST231
5663,4/5/2015,18:43:41,CUST021
5664,4/5/2015,18:46:08,CUST052
5665,4/5/2015,18:55:38,CUST195
5666,4/5/2015,18:59:27,CUST024
5667,4/5/2015,19:02:15,CUST005
5668,4/5/2015,19:04:09,CUST047
5669,4/5/2015,19:04:56,CUST103
5670,4/5/2015,19:14:15,CUST242
5671,4/5/2015,19:27:29,CUST230
5672,4/5/2015,19:41:02,CUST151
5673,4/5/2015,19:42:58,CUST095
5674,4/5/2015,19:49:10,CUST024
5675,4/5/2015,20:37:35,CUST043
5676,4/5/2015,20:55:34,CUST182
5677,4/5/2015,21:14:50,CUST187
5678,4/5/2015,21:31:01,CUST096
5679,4/5/2015,22:15:18,CUST009
5680,4/6/2015,11:17:26,CUST291
5681,4/6/2015,11:28:53,CUST195
5682,4/6/2015,11:51:22,CUST007
5683,4/6/2015,11:53:14,CUST235
5684,4/6/2015,12:19:55,CUST082
5685,4/6/2015,12:22:07,CUST252
5686,4/6/2015,12:23:03,CUST031
5687,4/6/2015,12:24:21,CUST221
5688,4/6/2015,12:26:32,CUST043
5689,4/6/2015,12:28:28,CUST047
5690,4/6/2015,12:35:24,CUST208
5691,4/6/2015,12:36:22,CUST174
5692,4/6/2015,12:37:11,CUST208
5693,4/6/2015,12:37:49,CUST191
5694,4/6/2015,12:50:40,CUST276
5695,4/6/2015,13:05:37,CUST207
5696,4/6/2015,13:09:04,CUST014
5697,4/6/2015,13:14:37,CUST126
5698,4/6/2015,13:18:50,CUST234
5699,4/6/2015,13:19:39,CUST300
5700,4/6/2015,13:25:16,CUST022
5701,4/6/2015,13:36:12,CUST292
5702,4/6/2015,13:40:17,CUST287
5703,4/6/2015,13:54:31,CUST230
5704,4/6/2015,14:29:49,CUST215
5705,4/6/2015,14:30:23,CUST081
5706,4/6/2015,14:59:10,CUST250
5707,4/6/2015,15:20:28,CUST196
5708,4/6/2015,15:33:14,CUST285
5709,4/6/2015,15:56:17,CUST235
5710,4/6/2015,16:08:24,CUST007
5711,4/6/2015,16:52:56,CUST022
5712,4/6/2015,17:00:23,CUST230
5713,4/6/2015,17:12:17,CUST055
5714,4/6/2015,17:22:00,CUST073
5715,4/6/2015,17:31:03,CUST189
5716,4/6/2015,17:34:39,CUST034
5717,4/6/2015,17:36:25,CUST166
5718,4/6/2015,17:41:57,CUST250
5719,4/6/2015,18:00:47,CUST298
5720,4/6/2015,18:02:28,CUST219
5721,4/6/2015,18:25:13,CUST242
5722,4/6/2015,18:35:58,CUST291
5723,4/6/2015,18:40:21,CUST034
5724,4/6/2015,18:49:31,CUST172
5725,4/6/2015,18:59:17,CUST021
5726,4/6/2015,19:03:24,CUST036
5727,4/6/2015,19:05:51,CUST106
5728,4/6/2015,19:12:00,CUST104
5729,4/6/2015,19:21:19,CUST162
5730,4/6/2015,19:37:46,CUST144
5731,4/6/2015,19:54:50,CUST016
5732,4/6/2015,20:08:50,CUST008
5733,4/6/2015,20:34:47,CUST133
5734,4/6/2015,20:59:14,CUST168
5735,4/6/2015,21:12:12,CUST146
5736,4/6/2015,21:12:44,CUST011
5737,4/6/2015,21:15:42,CUST272
5738,4/6/2015,21:38:52,CUST106
5739,4/6/2015,22:14:47,CUST009
5740,4/7/2015,11:57:44,CUST146
5741,4/7/2015,12:12:46,CUST046
5742,4/7/2015,12:15:00,CUST107
5743,4/7/2015,12:18:00,CUST030
5744,4/7/2015,12:19:05,CUST285
5745,4/7/2015,12:38:22,CUST035
5746,4/7/2015,12:38:50,CUST153
5747,4/7/2015,12:46:04,CUST287
5748,4/7/2015,12:48:42,CUST159
5749,4/7/2015,12:51:50,CUST181
5750,4/7/2015,12:52:30,CUST113
5751,4/7/2015,12:55:04,CUST041
5752,4/7/2015,13:00:25,CUST187
5753,4/7/2015,13:21:46,CUST226
5754,4/7/2015,13:34:08,CUST035
5755,4/7/2015,13:55:21,CUST209
5756,4/7/2015,13:58:02,CUST166
5757,4/7/2015,14:11:29,CUST255
5758,4/7/2015,14:29:55,CUST298
5759,4/7/2015,14:35:44,CUST085
5760,4/7/2015,14:37:43,CUST140
5761,4/7/2015,14:51:02,CUST151
5762,4/7/2015,14:59:31,CUST089
5763,4/7/2015,15:32:57,CUST155
5764,4/7/2015,15:45:47,CUST023
5765,4/7/2015,16:23:10,CUST299
5766,4/7/2015,16:24:11,CUST032
5767,4/7/2015,16:33:34,CUST053
5768,4/7/2015,16:35:54,CUST081
5769,4/7/2015,16:43:46,CUST200
5770,4/7/2015,16:58:37,CUST167
5771,4/7/2015,17:22:22,CUST068
5772,4/7/2015,17:28:34,CUST076
5773,4/7/2015,17:43:39,CUST269
5774,4/7/2015,17:45:40,CUST099
5775,4/7/2015,17:49:16,CUST002
5776,4/7/2015,17:50:59,CUST229
5777,4/7/2015,18:00:25,CUST298
5778,4/7/2015,18:06:32,CUST224
5779,4/7/2015,18:10:19,CUST223
5780,4/7/2015,18:19:40,CUST016
5781,4/7/2015,18:23:39,CUST019
5782,4/7/2015,18:29:24,CUST120
5783,4/7/2015,18:42:32,CUST126
5784,4/7/2015,18:54:29,CUST138
5785,4/7/2015,18:59:03,CUST008
5786,4/7/2015,19:03:46,CUST271
5787,4/7/2015,19:17:28,CUST052
5788,4/7/2015,20:32:57,CUST243
5789,4/7/2015,20:42:36,CUST279
5790,4/7/2015,20:44:10,CUST002
5791,4/7/2015,20:54:24,CUST126
5792,4/7/2015,20:56:16,CUST094
5793,4/7/2015,21:18:23,CUST005
5794,4/7/2015,21:21:33,CUST237
5795,4/7/2015,21:30:19,CUST183
5796,4/7/2015,21:41:31,CUST140
5797,4/7/2015,22:12:53,CUST096
5798,4/7/2015,22:19:54,CUST276
5799,4/7/2015,22:25:10,CUST134
5800,4/7/2015,22:45:55,CUST036
5801,4/8/2015,11:26:25,CUST030
5802,4/8/2015,11:29:19,CUST064
5803,4/8/2015,11:48:16,CUST265
5804,4/8/2015,11:54:55,CUST097
5805,4/8/2015,11:55:39,CUST223
5806,4/8/2015,12:02:59,CUST162
5807,4/8/2015,12:17:46,CUST092
5808,4/8/2015,12:21:46,CUST161
5809,4/8/2015,12:52:36,CUST155
5810,4/8/2015,13:01:08,CUST084
5811,4/8/2015,13:04:04,CUST166
5812,4/8/2015,13:05:07,CUST293
5813,4/8/2015,13:09:08,CUST237
5814,4/8/2015,13:09:22,CUST279
5815,4/8/2015,13:21:49,CUST015
5816,4/8/2015,13:28:52,CUST185
5817,4/8/2015,13:35:27,CUST253
5818,4/8/2015,13:43:06,CUST185
5819,4/8/2015,13:51:06,CUST035
5820,4/8/2015,13:51:43,CUST085
5821,4/8/2015,13:57:22,CUST094
5822,4/8/2015,14:17:43,CUST283
5823,4/8/2015,15:06:11,CUST249
5824,4/8/2015,15:07:05,CUST291
5825,4/8/2015,15:09:55,CUST186
5826,4/8/2015,15:38:11,CUST017
5827,4/8/2015,15:47:11,CUST130
5828,4/8/2015,15:48:10,CUST148
5829,4/8/2015,16:03:51,CUST134
5830,4/8/2015,16:15:22,CUST173
5831,4/8/2015,16:24:23,CUST300
5832,4/8/2015,16:30:57,CUST190
5833,4/8/2015,16:55:41,CUST088
5834,4/8/2015,17:02:23,CUST288
5835,4/8/2015,17:06:25,CUST196
5836,4/8/2015,17:08:13,CUST271
5837,4/8/2015,17:20:27,CUST070
5838,4/8/2015,17:26:47,CUST226
5839,4/8/2015,17:28:26,CUST054
5840,4/8/2015,17:34:25,CUST113
5841,4/8/2015,17:51:27,CUST265
5842,4/8/2015,17:52:51,CUST133
5843,4/8/2015,18:01:46,CUST023
5844,4/8/2015,18:05:09,CUST019
5845,4/8/2015,18:12:41,CUST063
5846,4/8/2015,18:13:18,CUST260
5847,4/8/2015,18:15:13,CUST116
5848,4/8/2015,18:56:59,CUST184
5849,4/8/2015,19:15:14,CUST219
5850,4/8/2015,19:20:06,CUST081
5851,4/8/2015,19:20:09,CUST172
5852,4/8/2015,19:53:47,CUST093
5853,4/8/2015,19:56:04,CUST093
5854,4/8/2015,20:55:54,CUST160
5855,4/8/2015,21:04:10,CUST018
5856,4/8/2015,21:10:21,CUST226
5857,4/8/2015,21:40:16,CUST104
5858,4/8/2015,21:50:44,CUST105
5859,4/8/2015,21:54:12,CUST059
5860,4/8/2015,22:15:29,CUST234
5861,4/9/2015,11:21:39,CUST012
5862,4/9/2015,11:24:46,CUST002
5863,4/9/2015,11:28:53,CUST005
5864,4/9/2015,11:46:08,CUST192
5865,4/9/2015,11:49:03,CUST007
5866,4/9/2015,11:56:03,CUST104
5867,4/9/2015,12:13:12,CUST239
5868,4/9/2015,12:18:34,CUST031
5869,4/9/2015,12:35:29,CUST113
5870,4/9/2015,12:43:36,CUST217
5871,4/9/2015,13:04:30,CUST036
5872,4/9/2015,13:07:26,CUST120
5873,4/9/2015,13:24:08,CUST096
5874,4/9/2015,13:31:53,CUST043
5875,4/9/2015,13:43:54,CUST048
5876,4/9/2015,13:58:09,CUST113
5877,4/9/2015,14:01:00,CUST229
5878,4/9/2015,14:08:57,CUST093
5879,4/9/2015,14:29:46,CUST194
5880,4/9/2015,14:31:22,CUST171
5881,4/9/2015,15:15:22,CUST101
5882,4/9/2015,15:42:13,CUST044
5883,4/9/2015,15:51:48,CUST183
5884,4/9/2015,16:19:05,CUST002
5885,4/9/2015,16:26:34,CUST061
5886,4/9/2015,16:27:39,CUST164
5887,4/9/2015,16:47:58,CUST117
5888,4/9/2015,16:52:15,CUST140
5889,4/9/2015,16:55:07,CUST070
5890,4/9/2015,17:03:47,CUST016
5891,4/9/2015,17:17:40,CUST031
5892,4/9/2015,17:35:32,CUST293
5893,4/9/2015,17:35:35,CUST213
5894,4/9/2015,17:56:22,CUST045
5895,4/9/2015,17:59:58,CUST091
5896,4/9/2015,18:06:01,CUST277
5897,4/9/2015,18:08:04,CUST217
5898,4/9/2015,18:09:08,CUST082
5899,4/9/2015,18:12:18,CUST041
5900,4/9/2015,18:13:22,CUST285
5901,4/9/2015,18:38:57,CUST233
5902,4/9/2015,18:45:49,CUST079
5903,4/9/2015,18:48:15,CUST252
5904,4/9/2015,19:34:36,CUST046
5905,4/9/2015,19:57:23,CUST297
5906,4/9/2015,20:11:35,CUST237
5907,4/9/2015,20:22:02,CUST085
5908,4/9/2015,20:22:32,CUST210
5909,4/9/2015,20:30:30,CUST014
5910,4/9/2015,20:32:20,CUST044
5911,4/9/2015,22:25:34,CUST285
5912,4/9/2015,22:51:13,CUST153
5913,4/10/2015,11:16:11,CUST244
5914,4/10/2015,11:21:02,CUST166
5915,4/10/2015,11:36:59,CUST009
5916,4/10/2015,11:59:30,CUST004
5917,4/10/2015,12:09:48,CUST198
5918,4/10/2015,12:12:04,CUST097
5919,4/10/2015,12:20:35,CUST017
5920,4/10/2015,12:22:12,CUST122
5921,4/10/2015,12:42:18,CUST063
5922,4/10/2015,12:44:58,CUST294
5923,4/10/2015,12:48:56,CUST206
5924,4/10/2015,12:49:03,CUST205
5925,4/10/2015,13:11:42,CUST067
5926,4/10/2015,13:33:15,CUST210
5927,4/10/2015,14:02:08,CUST169
5928,4/10/2015,14:07:18,CUST091
5929,4/10/2015,14:40:44,CUST009
5930,4/10/2015,14:44:44,CUST266
5931,4/10/2015,15:24:08,CUST094
5932,4/10/2015,15:38:26,CUST086
5933,4/10/2015,15:48:53,CUST001
5934,4/10/2015,15:52:10,CUST093
5935,4/10/2015,16:03:39,CUST074
5936,4/10/2015,16:06:38,CUST164
5937,4/10/2015,16:32:42,CUST113
5938,4/10/2015,16:36:41,CUST042
5939,4/10/2015,16:51:10,CUST255
5940,4/10/2015,16:59:45,CUST180
5941,4/10/2015,17:31:21,CUST143
5942,4/10/2015,17:32:27,CUST121
5943,4/10/2015,17:38:18,CUST190
5944,4/10/2015,17:39:50,CUST254
5945,4/10/2015,17:40:18,CUST198
5946,4/10/2015,17:40:25,CUST025
5947,4/10/2015,17:43:16,CUST245
5948,4/10/2015,17:47:43,CUST009
5949,4/10/2015,17:56:11,CUST095
5950,4/10/2015,18:31:17,CUST079
5951,4/10/2015,18:35:27,CUST022
5952,4/10/2015,18:41:00,CUST046
5953,4/10/2015,18:41:10,CUST058
5954,4/10/2015,18:51:44,CUST201
5955,4/10/2015,18:56:04,CUST035
